V1,V2,set
8.0,7108.0,0
7.0,7035.0,0
63.0,9717.0,0
60.0,9665.0,0
58.0,9625.0,0
46.0,9367.0,0
27.0,8402.0,0
28.0,8468.0,0
41.0,9127.0,0
70.0,9827.0,0
33.0,8731.0,0
34.0,8796.0,0
37.0,8971.0,0
36.0,8908.0,0
36.0,8908.0,0
35.0,8847.0,0
5.0,6946.0,0
6.0,7006.0,0
72.0,9832.0,0
11.0,7420.0,0
12.0,7474.0,0
71.0,9831.0,0
56.0,9596.0,0
35.0,8847.0,0
34.0,8796.0,0
41.0,9127.0,0
40.0,9076.0,0
43.0,9243.0,0
30.0,8620.0,0
29.0,8570.0,0
9.0,7156.0,0
8.0,7108.0,0
37.0,8971.0,0
26.0,8357.0,0
27.0,8402.0,0
33.0,8731.0,0
32.0,8692.0,0
30.0,8620.0,0
31.0,8658.0,0
40.0,9076.0,0
24.0,8223.0,0
25.0,8259.0,0
32.0,8692.0,0
31.0,8658.0,0
20.0,7992.0,0
21.0,8025.0,0
14.0,7605.0,0
13.0,7574.0,0
43.0,9243.0,0
15.0,7700.0,0
16.0,7729.0,0
7.0,7035.0,0
6.0,7006.0,0
56.0,9596.0,0
58.0,9625.0,0
18.0,7861.0,0
19.0,7889.0,0
18.0,7861.0,0
46.0,9367.0,0
69.0,9814.0,0
69.0,9814.0,0
0.0,6056.0,7
84.0,9994.0,7
84.0,9994.0,7
0.0,6056.0,7
2.0,6304.0,7
3.0,6629.0,7
79.0,9993.0,7
17.0,7808.0,7
7.0,7161.0,7
6.0,6975.0,7
6.0,6975.0,7
5.0,6804.0,7
54.0,9582.0,7
39.0,9212.0,7
57.0,9593.0,7
5.0,6804.0,7
4.0,6657.0,7
43.0,9338.0,7
74.0,9875.0,7
30.0,8673.0,7
1.0,6190.0,7
29.0,8539.0,7
9.0,7328.0,7
8.0,7201.0,7
37.0,8989.0,7
38.0,9115.0,7
52.0,9494.0,7
11.0,7487.0,7
10.0,7363.0,7
64.0,9669.0,7
60.0,9614.0,7
49.0,9479.0,7
16.0,7692.0,7
1.0,6190.0,7
2.0,6304.0,7
75.0,9925.0,7
51.0,9484.0,7
46.0,9411.0,7
45.0,9368.0,7
38.0,9115.0,7
77.0,9959.0,7
25.0,8302.0,7
26.0,8397.0,7
71.0,9831.0,7
33.0,8831.0,7
32.0,8737.0,7
47.0,9429.0,7
66.0,9766.0,7
